id,school,stratum,gender,age,bullied,escs,skip_sch,CM033Q01S,CM474Q01S,CM155Q01S,CM155Q04S,CM411Q01S,CM411Q02S,CM803Q01S,CM442Q02S,CM034Q01S,CM305Q01S,CM496Q01S,CM496Q02S,CM423Q01S,CM192Q01S,CM603Q01S,CM571Q01S,CM564Q01S,CM564Q02S,CM447Q01S,CM273Q01S,CM408Q01S,CM420Q01S,CM446Q01S,CM559Q01S,CM828Q03S,CM464Q01S,CM800Q01S,CM982Q01S,CM982Q02S,CM982Q03S,CM982Q04S,CM992Q01S,CM992Q02S,CM915Q01S,CM915Q02S,CM906Q01S,CM909Q01S,CM909Q02S,CM909Q03S,CM949Q01S,CM949Q02S,CM00GQ01S,CM955Q03S,CM905Q01S,CM919Q01S,CM919Q02S,CM954Q01S,CM954Q04S,CM943Q01S,CM943Q02S,CM953Q03S,CM948Q01S,CM948Q02S,CM948Q03S,CM936Q01S,CM939Q02S,CM967Q01S,CM967Q03S
9604349,9600016,BRN05,2,15.67,2.0306,-0.3804,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,1,,
9604360,9600016,BRN05,2,15.5,1.5456,-1.0705,1,,,,,,,,,,1,,,,0,0,1,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,,,0,0,,,,,,,,,,
9604364,9600016,BRN05,2,15.42,0.8231,-1.1639,0,,,0,0,,,,,,,,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
9604420,9600016,BRN05,2,15.83,-1.228,0.5726,1,,,,,,,,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,
9604463,9600016,BRN05,2,15.67,-1.228,-1.0863,1,,1,,,1,1,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,
9604473,9600016,BRN05,2,15.5,-1.228,-1.0565,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
9604516,9600016,BRN05,2,16.25,0.7179,0.765,1,,,1,0,,,,,,,,,1,,,,,,,,,,,,,,1,1,1,1,0,,,,,1,,,,,,,,,,,,,,,1,,,,,,,
9604523,9600016,BRN05,2,15.33,1.6307,-0.6392,0,,,,,,,,,,,0,0,1,0,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604560,9600016,BRN05,2,15.5,1.6101,0.4833,0,,,1,0,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604573,9600016,BRN05,2,15.58,0.6302,0.3847,1,,,,,,,,,,1,,,,0,1,1,,,,,,,1,,,,,,,,,,,0,1,,,,,,,,,,,,0,0,,,,,,,,,,
9604579,9600016,BRN05,2,15.33,0.6884,1.0911,0,,,1,1,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
9604642,9600016,BRN05,2,16.25,1.4578,0.6287,0,,,1,0,,,,,1,,,,,,,,,,,,,,,,,,,1,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,,
9604699,9600016,BRN05,2,15.42,1.1666,0.8206,0,,,,,,,,,,,0,1,1,0,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604722,9600016,BRN05,2,15.75,-1.228,0.6648,0,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,0,0,,,,1,0,0,,,,
9604744,9600016,BRN05,2,15.92,0.8029,0.2157,0,,,,1,,,,0,,,,,,,,,,,,,,,,,,,1,,,,,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,
9604767,9600016,BRN05,2,16.17,0.8561,-1.5631,0,1,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,1,0,,,0,,,,,,,,,,,,,,
9604811,9600016,BRN05,2,16.08,-1.228,-1.0822,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,
9604819,9600016,BRN05,2,15.92,-1.228,0.3154,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,0,,,,,,,,,,,,,1,,
9604902,9600016,BRN05,2,15.83,0.6616,-0.4633,0,1,,,,0,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,1,,,,,,,,,,,,,,
9604908,9600016,BRN05,2,15.75,1.2357,-0.0216,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,,,,,,,,1,,
9604937,9600016,BRN05,2,16,1.2693,0.2975,0,,,,,,,0,0,,,,,,1,,,,,,0,0,,,,,1,,,,,,,,,,,,,,,,,,,1,1,1,0,,,,,,,,0,,
9604941,9600016,BRN05,2,16.08,-1.228,-1.4279,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604955,9600016,BRN05,2,15.92,1.5531,0.0504,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,
9604969,9600016,BRN05,2,15.83,-1.228,0.698,0,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,
9604978,9600016,BRN05,2,15.5,-0.391,-0.3288,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,
9605000,9600016,BRN05,2,15.83,1.6579,-2.1785,0,,,,,,,,,0,1,,,,,,,,,,,,,,,,,1,,,,,1,0,,,,,,,,,,,,,,,,,,,1,1,0,1,,,
9605012,9600016,BRN05,2,15.67,-0.1325,-1.1768,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,1,0,,,,
9605018,9600016,BRN05,2,15.75,1.0832,-1.0717,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,0,,,,,,,,,1,1,0,,,,
9605041,9600016,BRN05,2,15.75,0.8626,-0.3334,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,0,0,1,,,,,,,,,,,,,,,,,0,0,0,0,,,
9605088,9600016,BRN05,2,15.75,1.9895,-0.642,0,,1,,,0,0,,,,,,,,,,,0,1,,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,
9605136,9600016,BRN05,2,16.25,1.176,0.4163,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,0,,,,,,,,,1,1,1,,,,
9605139,9600016,BRN05,2,15.33,0.5504,0.0921,0,1,,,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,0,1,,,,,1,1,,,,,,,,,,,,,,,,,
9605167,9600016,BRN05,2,16.08,1.2406,-0.1247,0,,,,,,,,,,0,,,,,,,,,0,,,,1,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,0,0,,,,
9605175,9600016,BRN05,2,15.75,0.1621,-0.0651,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,0,,1,0,1,,,,,,,,,,,,,,,,,,0,0
9605178,9600016,BRN05,2,15.92,0.9271,-0.5876,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,1,1,1,1,,,,,0,,,,,,,,1,,,,,,,,,,,,,,
9605181,9600016,BRN05,2,15.5,0.2652,0.8045,0,,,,,,,1,0,,,,,,0,,,,,,1,1,,,,,0,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,1,,
9605208,9600016,BRN05,2,16.17,-1.228,-1.0203,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605212,9600016,BRN05,2,16.25,1.2476,0.7962,1,,,,,,,0,,,,,,,,,,,,0,,,,,0,0,,,,,,,1,0,,,,,,,,,,,,0,0,,,,,,,,,,,,
9605214,9600016,BRN05,2,15.92,0.9268,-0.6709,0,,,,,,,,,,,,,,0,,,,,,,,1,1,,,,,,,,,1,0,,,,,,,,,,,,,,1,1,,,,,,,,,,0
9605252,9600016,BRN05,2,15.83,0.1361,-0.8311,0,,,,,,,0,1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,1,1,1,0,,,1,0
9605256,9600016,BRN05,2,15.67,0.7179,1.1721,0,,,,,,,,0,,,,,,,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,
9605287,9600016,BRN05,2,16.17,1.0855,-1.4002,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,0,0,,,,1,1,0,,,,
9605332,9600016,BRN05,2,16,-1.228,-1.6059,0,1,,,,,,,,,,,,0,0,,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,,,,
9605340,9600016,BRN05,2,15.33,-1.228,0.8359,0,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,,,,,,0,0,,,,,,,,,,0,,,,,,,,,,,,,1,,
9605350,9600016,BRN05,2,16.17,0.797,-1.3364,0,,,0,0,,,,0,,,,,,,,,,,,,,0,,,,,,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605352,9600016,BRN05,2,15.5,-0.3264,-0.3644,0,,,,,,,,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,1,0,,,,,,,,
9605361,9600016,BRN05,2,15.92,1.6666,0.0861,0,1,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,0,0,0
9605373,9600016,BRN05,2,15.75,-0.2016,1.2981,0,,,,,,,,,,,,,,,,,,,,,0,,1,1,,,,1,1,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,
9605399,9600016,BRN05,2,16.25,0.2988,2.0113,0,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,0,,,,,,,,,,,,,,,,
9605430,9600016,BRN05,2,15.42,0.4452,-0.7419,1,,,1,1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,1,0,,,,1,1,1,,,,,,,,1,0,0,0,,,,,,,,
9605442,9600016,BRN05,2,16.08,-1.228,-0.4905,1,,1,,,0,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,
9605485,9600016,BRN05,2,15.83,1.5044,-0.7553,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0,,1,0,0,0,,0,0
9605492,9600016,BRN05,2,15.92,1.9702,-1.9216,0,1,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,
9605502,9600016,BRN05,2,16.08,-1.228,-0.3654,0,,,,,,,0,0,,,,,,,,,,,,,0,,,,0,,,1,1,1,0,1,0,,,,,,,,,0,,,,,,,,,,,,,,,,
9605516,9600016,BRN05,2,15.83,1.2973,0.05,0,,,,,,,0,,,,,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,0,0,,,,,,,,
9605562,9600016,BRN05,2,15.75,0.6364,1.0374,0,,,,,,,1,1,,,,,,,,,,,,,0,,,,0,,,1,1,1,1,1,0,,,,,,,,,0,,,,,,,,,,,,,,,,
9605576,9600016,BRN05,2,15.42,-1.228,0.7761,0,,0,1,1,1,1,,,,,,,,,,,0,0,,0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
9605629,9600016,BRN05,2,15.42,-1.228,-0.0742,0,,,1,0,,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,
9605646,9600016,BRN05,2,16,-1.228,-1.0841,0,,,,,,,,,0,1,,,,,,,,,,0,,0,1,,,0,,1,1,0,1,,,,,0,,,,,,,,,,,,,,,0,1,1,0,,,,
9605795,9600016,BRN05,2,15.33,0.837,-0.6632,0,,0,,,,,,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,1,0,,0,,,,,,,,,,,,,,,
9605801,9600016,BRN05,2,15.67,1.8815,-0.4117,0,,,,,,,,,1,,,,,,,,,,,,,,0,,,,1,1,1,0,0,1,1,,,1,,,,,,,,1,,,,,,,,,,,,,,
9605819,9600016,BRN05,2,15.75,-1.228,-0.7453,0,,0,,,,,,,0,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,
9605823,9600016,BRN05,2,15.92,0.797,-1.295,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605938,9600016,BRN05,2,16,-1.228,-1.4108,0,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,
9605950,9600016,BRN05,2,15.83,0.2988,-1.5683,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,,,,1,0,1,,,0,,,,,,,,,,1,1,1,,,,
9605983,9600016,BRN05,2,15.58,1.8773,0.6856,0,1,0,,,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0,0,0
9606012,9600016,BRN05,2,15.58,2.1956,-0.6713,0,,1,1,0,1,0,,,,,,,,,,,1,1,,0,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
9606026,9600016,BRN05,2,15.67,0.1621,-0.5447,0,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,1,1,0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,
9606050,9600016,BRN05,2,15.5,1.5341,0.9482,0,,,,,,,,,,,,,,,,1,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,1,0,,,,,,,,,,
9606055,9600016,BRN05,2,15.58,1.5959,-1.5965,1,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,1,,,,,1,0,,,,,,,,
9606090,9600016,BRN05,2,15.42,1.284,-0.5662,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,0,,,,,,,,,,,,,1,,
9606121,9600016,BRN05,2,15.33,-1.228,-1.9117,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,1,0,0,,,,,0,,,,,,,,,,,0,0,,,,,,,,,,
9600027,9600017,BRN02,2,15.92,0.3027,0.0616,0,1,,,,,,,,,1,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
9600077,9600017,BRN02,1,15.75,,-0.8399,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,,,1,,,,,,,,,
9600083,9600017,BRN02,1,15.83,0.1361,-0.2845,0,,,,,,,,,0,0,,,0,0,,,0,0,,,,,,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,
9600094,9600017,BRN02,2,16.25,1.2875,0.3138,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,1,0,0,0,,,,,1,,,,,,,,0,,,,,,,1,,,,,,,
9600109,9600017,BRN02,1,15.83,1.4947,1.1012,0,1,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
9600141,9600017,BRN02,2,15.5,1.8387,-0.2093,0,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,1,1,0,0,,,,,0,,,,1,0,,,,0,1,,,,,,,,,,,,
9600173,9600017,BRN02,2,16.25,1.9647,-0.6584,0,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,
9600174,9600017,BRN02,2,16.08,-0.391,-1.7988,0,,,,,,,,0,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,
9600276,9600017,BRN02,2,15.75,0.2121,-0.4508,1,,,,,,,,,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,
9600312,9600017,BRN02,2,15.42,-1.228,1.6197,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600395,9600017,BRN02,2,15.58,-1.228,-0.488,0,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,1,0,0,0,,,,,0,,,,1,0,,,,1,0,,,,,,,,,,,,
9600413,9600017,BRN02,1,15.33,0.5984,-0.9664,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600417,9600017,BRN02,1,15.58,0.9967,0.033,0,,,,,,,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,1,0,0,,,0,0
9600423,9600017,BRN02,1,15.33,-0.391,-0.068,0,0,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,
9600484,9600017,BRN02,2,15.83,0.6017,-0.5388,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,0,,,,,,,1,0,,,,,,,,
9600620,9600017,BRN02,2,15.92,0.8846,-0.5174,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,,,,0,0,,,,,,,,
9600658,9600017,BRN02,2,15.42,0.3623,0.7565,0,,,,,,,,,0,1,,,0,0,,,0,0,,,,,,,,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,
9600702,9600017,BRN02,2,15.58,0.9294,-2.6764,0,,,,,,,0,0,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,0,,,,,,,,,0,0,0,0,,,,,,,,,,
9600748,9600017,BRN02,1,15.75,0.8029,-0.3095,0,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,
9600765,9600017,BRN02,2,15.75,0.8222,-1.481,0,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,0,0,1,0,,,,,1,,,,0,0,,,,1,0,,,,,,,,,,,,
9600899,9600017,BRN02,2,16,0.6616,-0.3702,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,1,0,,,,,,,,,,
9601029,9600017,BRN02,2,15.92,0.3447,-1.6095,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,
9601031,9600017,BRN02,1,16,0.379,-0.5765,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,1,0,0,,,,
9601065,9600017,BRN02,2,16,0.5869,-0.8795,0,,,,,,,,,,,,,,,,,,,,,0,,1,0,,,,1,1,1,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,
9601085,9600017,BRN02,2,15.75,-1.228,-0.6142,0,1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,0,,1,0,0,,,,,,,,,,,,,,,,,,0,0
9601111,9600017,BRN02,2,15.92,-0.1325,0.5212,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601181,9600017,BRN02,2,15.5,-0.0909,0.0684,0,1,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,,
9601188,9600017,BRN02,1,16.08,-1.228,-1.6246,0,,,,,0,1,0,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,0,0,,,,,,,,,,,,
9601247,9600017,BRN02,1,16.08,0.6043,-0.418,0,,,,,,,0,,,,,,,,0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0
9601261,9600017,BRN02,1,16.08,1.3545,-0.516,1,,,0,1,,,,,,,,,,,,,,,,,,,,0,1,,,1,1,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,
9601288,9600017,BRN02,1,15.75,0.1924,-0.0099,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601334,9600017,BRN02,2,15.42,-1.228,-1.4021,0,,,,,,,,,0,,,,,,,,,,,,,,1,,,0,,0,1,1,0,,,,,1,,,,,,,,1,,,,,,,,,,,,,,
9601335,9600017,BRN02,1,15.42,1.6289,-2.1654,0,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,
9601360,9600017,BRN02,1,16,0.8723,-0.3969,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,,,,,,,,,1,0,0,,,,
9601361,9600017,BRN02,1,16.17,1.7717,0.8004,0,,,,,,,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,,,,,,,1,1,0,,,1,0
9601378,9600017,BRN02,2,15.67,-1.228,-1.2841,0,,,1,0,,,,,,,,,,,,,,,,,,,,0,,,,1,1,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,
9601387,9600017,BRN02,1,15.75,2.5904,-1.0486,0,1,,,,,,,,,,,,,,,,,,0,,,,0,0,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,
9601423,9600017,BRN02,1,16.25,-1.228,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,,,,,,,,,0,,,,,,,,,,1,0,0,,,,
9601436,9600017,BRN02,2,16.17,0.9604,-0.8055,0,,,1,0,,,,,,,,,,,,,,,,0,,0,,,,0,,0,0,0,0,,,,,0,,,,,,,,,,,,,,,0,,,,,,,
9601476,9600017,BRN02,2,16,-0.1325,0.9154,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,
9601540,9600017,BRN02,2,15.83,-1.228,-1.2598,0,,,,,,,,,,,0,0,,,,,,,0,,,,,1,,,,,,,,,,,,,,,,1,0,,0,,,,,,,,,,,,,,,
9601567,9600017,BRN02,2,15.42,-1.228,-0.3293,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,1,,,
9601587,9600017,BRN02,2,15.58,-1.228,-0.0499,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,1,0,,,,,,,,
9601593,9600017,BRN02,2,15.75,0.8021,-0.8053,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,,,
9601656,9600017,BRN02,2,15.5,-1.228,-0.1813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601709,9600017,BRN02,2,15.33,0.7179,-1.1177,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601712,9600017,BRN02,2,15.42,1.2121,-0.3314,0,0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
9601713,9600017,BRN02,1,16.08,0.0102,-0.142,0,1,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,,
9601741,9600017,BRN02,2,15.42,1.6142,-1.3293,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1,0,0,1,,,,,0,,,,,,,,,1,0,0,0,,,,,,,,,,
9601805,9600017,BRN02,2,15.75,-0.1325,-2.1619,0,,,,,,,,,0,,,,,,,,,,,,0,,,,,,1,,,,,,,,,,0,0,0,,,,,,0,0,,,,,,,,,,,,
9601810,9600017,BRN02,2,15.67,0.5268,-1.9589,0,,0,,,0,0,,,,1,,,,,0,0,0,1,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,1,0,,,,,,,,0,,
9601867,9600017,BRN02,2,15.92,1.1413,-0.8693,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,
9601888,9600017,BRN02,1,15.42,0.3367,-0.8038,0,,,,,,,,,0,,,,,,,,,,0,,0,,,,,,1,,,,,,,,,,1,1,0,,,,,,1,1,,,,,,,,,,,,
9601906,9600017,BRN02,2,16.17,-1.228,0.2938,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,
9601925,9600017,BRN02,2,15.83,0.1621,-1.538,0,,,,,,,,,,0,,,,,,,,,1,,,,0,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,1,1,0,,,,
9601955,9600017,BRN02,2,16,0.9078,-1.1972,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601975,9600017,BRN02,1,15.67,-1.228,0.3693,0,,,,,,,,,0,1,,,,,,,,,,,,,,,,,1,,,,,0,0,,,,,,,,,,,,,,,,,,,1,1,0,0,,,
9601978,9600017,BRN02,1,16.25,1.1551,-0.9635,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,0,,,
9601997,9600017,BRN02,2,15.83,0.379,-1.743,0,,,,,,,,,,1,,,,0,0,1,,,,,,,0,,,,,,,,,,,0,1,,,,,,,,,,,,1,0,,,,,,,,,,
9602000,9600017,BRN02,2,15.67,-1.228,-0.252,0,,,,,,,,,,,,,,,,,,,,,0,,,1,0,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
9602001,9600017,BRN02,1,16,1.5139,-1.4285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9602017,9600017,BRN02,2,15.67,-1.228,-1.4805,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,
9602035,9600017,BRN02,2,15.83,0.2289,-1.7288,0,1,,,,,,,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,,,1,0,,,1,,,,,,,,,,,,,,
9602043,9600017,BRN02,1,15.5,-1.228,0.3926,0,,0,,,1,1,,,,,,,,,,,0,1,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,
9602046,9600017,BRN02,2,16,1.3491,-0.3864,0,,,0,0,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,1,0,,,,0,0,0,,,,,,,,,,1,0,,,,,,,,
9602102,9600017,BRN02,2,16,0.9578,-1.13,0,1,,,,,,,0,,,,,,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
9602200,9600017,BRN02,2,16.17,-1.228,-0.9598,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,1,0,0,,,,,1,,,,,1,0,,,,,,,,
9602243,9600017,BRN02,1,15.5,-1.228,-1.5806,0,,0,,,1,0,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
