score,school,gender,age,bullied,escs,skip_sch
69,BD,M,15.5,-0.1325,-0.3627,0
55,BD,F,16,-1.228,-0.1999,0
40,BD,M,15.83,-0.1325,-1.4936,0
88,BD,M,16.08,1.6474,-0.2572,0
25,BD,F,16.08,1.4819,-0.9147,0
65,BD,M,15.75,-1.228,-0.926,0
57,BD,M,16.25,0.6376,-1.0995,1
26,BD,F,16,-1.228,-0.9789,0
46,BD,F,16.17,-0.2016,-0.6338,0
32,BD,M,15.33,-1.228,-1.2297,0
50,BD,M,15.92,1.1668,0.0538,1
23,BD,F,16.08,0.9856,-0.9913,0
42,BD,M,15.75,1.4984,-1.2134,0
45,BD,M,16,-1.228,-0.146,0
42,BD,F,16.17,0.1361,-1.0535,0
29,BD,M,15.33,1.5622,-1.9782,0
25,BD,M,15.83,0.9852,-0.3292,0
45,BD,F,15.5,1.5543,-1.3384,0
51,BD,M,15.75,1.9532,-0.1143,0
48,BD,F,15.33,0.8429,-0.6533,0
48,BD,F,15.83,0.8337,0.9642,0
36,BD,M,15.5,0.7179,0.9274,0
56,BD,F,15.33,-0.1325,-0.4679,0
54,BD,M,15.42,1.176,-0.0749,0
60,BD,F,15.67,-1.228,0.2942,0
25,BD,M,16.25,-1.228,-0.3938,0
44,BD,F,15.75,0.3952,2.3931,0
67,BD,M,16.25,1.4707,0.3166,0
78,BD,M,16,1.2386,-0.3751,0
70,BD,F,15.75,-1.228,0.1744,0
65,BD,M,15.42,-1.228,-0.7564,1
49,BD,F,15.75,-1.228,-0.6109,0
41,BD,M,15.75,0.5767,-0.5441,0
64,BE,F,15.92,1.3869,-1.3305,0
66,BE,F,15.75,-0.2016,-0.8911,0
56,BE,F,15.83,-0.1325,0.6924,0
43,BE,F,15.75,1.2323,-2.3009,0
54,BE,F,16.17,-1.228,-0.26,0
58,BE,F,16.17,-1.228,-0.3054,0
48,BE,F,15.75,0.2121,-0.3836,0
44,BE,F,15.5,0.6884,-0.2773,0
73,BE,F,15.75,-1.228,0.5345,0
26,BE,F,15.67,0.7179,-0.0681,0
48,BE,F,15.33,-1.228,0.8398,0
25,BE,F,16.25,0.2988,-1.3162,1
61,BE,F,15.42,-0.1325,-0.3053,0
33,BE,F,16,0.1361,0.7222,0
56,BE,F,16.25,0.843,1.1244,0
57,BE,F,16.17,0.8222,-1.4436,0
35,BE,F,16.08,1.3161,-0.0995,0
39,BE,F,15.42,0.6017,0.33,0
38,BE,F,16.25,1.2155,0.9217,1
51,BE,F,15.58,-0.267,-0.977,0
67,BE,F,15.92,1.2346,0.3515,0
32,BE,F,15.92,-0.1325,-0.5363,1
73,BE,F,15.58,0.2988,0.5404,0
37,BE,F,15.75,-1.228,-1.0107,0
30,BE,F,15.67,0.837,0.6413,0
81,BE,F,16.25,-1.228,1.1175,0
58,BE,F,15.58,-1.228,-0.9143,0
51,BE,F,15.33,-0.1325,-0.1836,0
30,BE,F,15.58,1.2499,-9e-4,0
72,BE,F,15.5,0.5238,0.9614,0
87,BE,F,15.75,0.9967,0.6006,0
25,BE,F,15.75,-1.228,-0.6182,0
84,BE,F,15.33,-1.228,0.1855,0
52,BE,F,15.42,-0.391,-0.7841,0
48,BE,F,16.08,0.263,-1.0486,0
36,BE,F,15.58,-1.228,0.274,0
26,BE,F,16,0.5504,-0.2455,0
55,BE,F,15.75,0.2289,0.488,0
54,BE,F,15.33,1.1951,-1.5161,1
40,BE,F,16.08,1.609,0.7415,0
43,BE,F,15.5,1.2499,-0.6094,0
24,BE,F,16.25,2.086,-1.1563,0
52,BE,F,16,-1.228,-1.1608,0
75,BE,F,15.92,-1.228,-0.0131,0
38,BE,F,15.67,1.0995,0.3464,0
27,BE,F,15.42,-0.1325,-0.9297,0
78,BE,F,15.42,-0.391,0.1125,1
54,BE,F,15.67,-1.228,7e-4,0
46,BE,F,15.58,0.5381,0.4299,0
23,BE,F,15.92,-1.228,0.4511,0
54,BE,F,15.33,-1.228,-2.3092,0
68,BE,F,15.33,0.9439,1.4729,0
84,BE,F,16.17,0.5504,-1.7413,0
73,BE,F,15.42,1.2048,1.2291,0
67,BE,F,16.08,-1.228,1.2114,0
49,BE,F,15.92,0.7726,-0.1453,0
47,BE,F,15.67,1.5611,0.712,0
50,BE,F,15.5,-0.1325,0.4008,0
51,BE,F,15.5,1.1323,-1.5205,0
50,BE,F,15.5,0.1361,0.8626,0
66,BE,F,16.08,-1.228,0.3686,0
32,BE,F,15.42,0.8511,-0.9819,0
49,BE,F,15.58,0.6043,-1.2905,0
56,BE,F,15.67,0.2988,-0.6456,0
65,BE,F,16.17,-0.1325,-1.0045,0
24,BE,F,16.25,-0.1325,-1.1667,0
58,BE,F,15.33,1.2291,-1.1408,0
38,BE,F,16,0.5238,-0.6471,1
58,BE,F,15.75,-1.228,-1.5781,0
38,BE,F,16.25,0.3952,0.0035,0
39,BE,F,15.83,0.5767,-2.8119,1
49,BE,F,15.5,1.9662,-1.2878,0
81,BE,F,15.42,0.3367,1.38,0
72,BE,F,15.42,0.4321,-0.0817,0
36,BE,F,15.83,-0.267,-1.2157,0
66,BE,F,16.25,1.3089,0.2706,0
58,BE,F,16.08,-1.228,-1.3121,0
38,BE,F,15.58,-1.228,0.4948,0
43,BE,F,15.75,-0.1325,-1.6434,0
55,BE,F,15.83,0.5381,-1.5944,0
80,BE,F,15.5,-1.228,-1.3613,0
65,BE,F,15.5,0.2121,1.0525,0
61,BE,F,15.83,0.2988,0.9219,0
95,BE,F,15.42,-0.267,1.2287,1
53,BE,F,16.08,0.1902,-0.4618,0
59,BE,F,16,-0.391,-1.3583,0
67,BE,F,15.5,-1.228,0.9924,0
57,BE,F,16.17,-0.1325,-1.0443,0
61,BE,F,16.17,-1.228,-1.171,0
36,BE,F,15.5,1.4745,-1.0777,1
43,BE,F,16,-1.228,-1.5791,0
51,BE,F,15.75,-1.228,0.1731,0
44,BE,F,16,-1.228,-1.192,0
43,BE,F,15.92,-1.228,-0.9976,0
86,BE,F,15.58,0.2289,0.0499,0
60,BE,F,15.67,-1.228,0.3086,0
59,BE,F,15.5,-1.228,0.0134,0
39,BE,F,15.5,0.8021,0.0236,0
22,BE,F,15.33,1.54,-1.2288,0
44,BE,F,15.33,1.5554,-3.2012,0
62,BE,F,15.5,-0.391,-0.3381,0
49,BE,F,16.08,0.1361,-1.3986,0
70,BE,F,16,0.6017,-0.3666,0
46,BE,F,15.5,-1.228,0.1388,0
66,BE,F,15.83,0.797,-1.2367,0
43,BE,F,15.67,1.2555,-0.0312,0
66,BE,F,15.75,0.2121,-0.6946,0
80,BE,F,15.75,-1.228,-1.0736,0
57,BE,F,16.25,-0.391,-0.6818,1
47,BE,F,15.5,-1.228,-1.5315,0
75,BE,F,15.83,-0.267,-1.466,0
86,BE,F,15.92,0.2988,0.4111,0
51,BE,F,16.08,-1.228,-0.7504,0
83,BE,F,15.5,-1.228,-0.9436,0
65,BE,F,16.08,0.7726,-0.2973,0
56,BE,F,16.08,-1.228,-0.316,0
23,BE,F,15.75,-1.228,0.5693,0
76,BE,F,16.25,-1.228,-1.1814,0
38,BE,F,15.42,-1.228,0.5394,0
71,BE,F,15.58,0.6302,1.5159,0
59,BE,F,15.67,0.5767,0.6643,0
52,BE,F,15.5,0.9615,0.0698,0
56,BE,F,16.08,-1.228,1.0484,0
37,BE,F,15.83,1.132,-0.8151,0
67,BE,F,16.17,-1.228,-1.2761,0
79,BE,F,15.42,-0.267,0.1356,0
70,BE,F,15.5,-1.228,-0.4902,0
36,BE,F,15.83,-1.228,-0.2179,0
29,BE,F,15.42,0.6616,-1.237,0
33,BE,F,15.75,-0.1325,-0.4409,0
43,BE,F,15.42,0.4829,0.6781,0
60,BE,F,15.92,0.9615,0.8052,0
50,BE,F,16.17,0.0959,-0.015,0
63,BE,F,15.75,-0.1325,-0.8614,0
60,BE,F,16.08,0.2652,0.6425,0
74,BF,F,15.75,0.3367,0.013,0
70,BF,F,15.75,-1.228,-1.3476,0
85,BF,M,15.42,-1.228,0.7428,0
84,BF,M,15.75,0.9542,0.8928,0
62,BF,M,15.58,-1.228,0.4545,0
70,BF,F,15.67,-1.228,-0.6213,1
77,BF,F,15.58,-1.228,1.3139,0
80,BF,F,16.17,0.5504,0.405,0
50,BF,M,15.42,-0.1325,1.1307,0
62,BF,M,16.17,0.5504,0.4968,0
60,BF,F,16.08,-1.228,-0.47,0
73,BF,M,15.83,0.7725,0.3286,1
61,BF,F,16.08,0.1361,0.8443,0
51,BF,F,15.92,0.8171,0.7254,0
76,BF,F,15.5,-1.228,-0.4097,0
91,BF,F,15.75,-1.228,0.5372,0
77,BF,M,15.67,1.9436,1.0998000000000001,0
94,BF,F,15.75,-1.228,0.3891,0
64,BF,M,16.17,-1.228,0.2522,0
77,BF,F,15.92,-1.228,0.0984,1
42,BF,M,15.75,1.0986,0.9501,1
23,BF,M,15.83,0.5335,-0.3966,0
78,BF,F,15.75,-0.1325,0.6304,0
28,BF,M,15.83,1.3279,0.1328,1
80,BF,F,15.42,-0.391,-0.7422,0
74,BF,M,16.17,-1.228,0.0811,0
56,BF,F,15.5,0.1361,0.2025,0
32,BF,F,16,-0.391,-1.4084,0
54,BF,M,16.08,2.0013,-0.8462,1
67,BF,M,16,-1.228,0.9196,0
58,BF,F,16.17,0.2289,0.179,0
70,BF,F,16.17,-1.228,0.576,1
86,BF,F,16.17,0.3367,0.7599,0
89,BF,F,15.5,-0.1325,-0.2281,0
59,BF,M,15.67,0.5869,-1.371,0
73,BF,F,15.92,-1.228,-1.0384,0
58,BF,F,15.58,0.5504,1.3112,0
72,BF,F,16.08,1.4955,-0.1654,0
80,BF,M,16,-1.228,0.3186,0
68,BF,M,16.25,-0.391,0.5905,1
40,BF,F,16.08,1.2499,-0.4659,0
58,BF,F,16.08,-1.228,-0.2885,0
79,BF,F,15.67,-0.1325,0.7899,0
62,BF,M,15.67,0.8647,-1.5053,0
50,BF,F,16.08,-1.228,-0.698,0
75,BF,F,15.75,0.8171,0.9057,0
45,BF,F,15.75,-1.228,-0.6045,0
79,BF,F,15.33,0.469,0.6799,1
79,BF,M,15.83,0.5767,0.8909,0
81,BF,F,15.58,-0.391,-0.1141,0
66,BF,F,15.42,0.8171,0.2598,0
88,BF,M,16.17,-1.228,0.5305,0
91,BF,M,16,-1.228,1.3437,0
55,BF,F,15.58,0.6364,-0.2824,0
67,BF,M,15.58,1.5706,-0.7188,0
79,BF,M,16.25,-1.228,1.5293,0
80,BF,F,16.17,-1.228,0.6486,0
54,BF,M,15.75,0.9078,-0.0853,1
71,BF,M,15.58,-0.1325,0.5415,1
76,BF,M,15.83,0.2289,0.7474,0
52,BF,M,16.25,0.7935,-0.2233,0
68,BF,M,15.67,0.2289,-0.1556,0
46,BF,M,15.67,0.8171,0.9456,0
78,BF,M,16.17,-0.1325,-0.1709,0
81,BF,F,15.58,-1.228,-0.2726,0
36,BF,F,16.08,1.2499,-0.0807,1
83,BF,F,15.83,-1.228,0.6712,0
83,BF,M,16,-1.228,1.1299,0
39,BF,M,15.75,-0.4588,1.5025,0
65,BF,M,15.83,-1.228,1.5925,0
55,BF,F,15.42,0.8337,0.7108,1
90,BF,M,15.33,-1.228,0.6028,1
39,BF,M,16.08,0.6616,-0.0916,0
53,BF,M,15.75,1.5706,0.0259,0
91,BF,M,16.08,-1.228,0.5318,0
50,BF,M,16.25,0.568,0.4356,0
30,BF,M,15.5,1.7363,0.2329,0
47,BF,F,15.58,0.843,-0.1482,1
61,BF,F,15.75,0.8308,0.1856,0
81,BF,M,15.83,0.2988,0.407,0
77,BF,M,16,-1.228,0.3197,0
70,BF,F,15.83,0.2988,0.6134,0
26,BF,M,15.58,0.8399,-0.6004,1
68,BF,F,15.75,-0.267,1.1474,0
64,BF,M,16.25,1.2042,-0.3367,1
62,BF,F,15.58,0.524,0.5943,0
45,BF,F,15.92,1.0298,-0.2908,0
56,BF,M,16.25,0.5114,0.2535,0
66,BF,M,15.92,-1.228,-0.328,0
15,BF,F,15.58,-1.228,-0.3239,0
59,BF,F,16.08,1.4027,-0.1872,0
50,BF,F,15.58,0.1807,0.3189,0
64,BF,M,15.92,0.2289,0.6581,0
49,BF,F,15.33,-1.228,0.556,0
55,BF,M,15.33,1.176,-0.6151,0
48,BF,F,16.08,-1.228,0.7952,0
73,BF,F,15.83,0.8902,1.2902,0
84,BF,F,16.25,-1.228,-0.6349,0
69,BF,F,15.5,0.7725,1.5379,0
65,BF,F,15.5,-0.267,0.9886,0
90,BF,M,15.83,-0.1325,0.3282,0
62,BF,M,15.67,-0.1325,1.1984,0
73,BF,F,15.67,1.126,0.1498,0
91,BF,F,16,-1.228,0.8374,0
65,BF,F,15.92,1.1008,0.3045,0
15,BF,M,15.58,-1.228,-0.8622,0
66,BF,M,16.17,1.0479,-0.2984,0
54,BF,M,15.5,0.3057,-2.0765,1
79,BF,M,15.5,-1.228,-0.0662,0
78,BF,F,15.5,-1.228,-0.4943,1
71,BF,M,15.67,1.2956,0.9781,1
72,BF,M,15.75,-1.228,-1.9359,0
48,BF,M,15.33,-1.228,-0.9842,0
54,BF,M,16.17,1.446,-0.0763,1
30,BF,M,15.75,0.3367,-1.3054,1
89,BF,F,15.58,-1.228,0.599,1
70,BF,M,15.92,0.9271,0.3237,0
84,BF,M,15.42,-0.267,0.5912,0
33,BF,M,16.08,1.4061,-0.7629,0
90,BF,F,16.25,-0.391,0.9379,0
38,BF,F,15.75,-1.228,0.8813,0
89,BF,M,16,1.1008,0.6791,0
84,BF,F,16.25,-0.3264,-0.2401,0
60,BF,M,16,0.9967,-0.7325,0
64,BF,M,15.83,-1.228,0.2931,0
88,BF,M,15.92,-1.228,0.2848,0
66,BF,M,15.58,-1.228,-1.5023,0
60,BF,M,16.17,1.0692,-1.411,0
69,BF,M,16.17,-1.228,-0.1884,0
36,BF,F,15.58,-1.228,0.1147,0
80,BF,M,16.08,0.379,0.7957,0
57,BF,F,15.58,0.5767,0.1043,1
72,BG,M,15.67,-1.228,-0.082,0
87,BG,F,15.92,-1.228,0.7388,0
95,BG,M,15.92,-1.228,1.0514,0
85,BG,M,16.08,0.6616,-0.159,0
69,BG,F,15.67,1.2392,0.8459,1
72,BG,F,16.08,0.7511,0.5277,0
78,BG,M,16.17,-0.267,0.323,0
88,BG,F,15.75,0.1751,0.3242,1
70,BG,M,16.08,0.9271,-0.5938,0
71,BG,F,16.17,0.0959,-1.7591,0
53,BG,M,16.17,0.7179,-0.5512,0
52,BG,M,15.92,0.9429,0.2986,1
77,BG,F,16,-1.228,0.8015,1
62,BG,M,15.92,0.2988,0.6032,0
72,BG,M,16.08,1.6962,0.9242,0
73,BG,F,16.25,-1.228,0.6657,0
69,BG,F,16.17,-1.228,-0.2571,0
68,BG,F,15.67,-1.228,-0.4362,0
65,BG,F,16.25,-1.228,-0.6229,1
61,BG,F,15.92,-0.267,-0.2975,0
80,BG,M,16.17,1.1375,-0.0876,0
30,BG,F,16.17,-1.228,0.8695,0
72,BG,F,16.08,-1.228,1.1554,0
74,BG,F,15.67,-1.228,-0.4149,0
88,BG,F,16.17,-1.228,0.4115,0
90,BG,M,16.17,4.6939,1.92,1
54,BG,F,15.58,-1.228,-0.8275,0
69,BG,M,15.83,0.842,-0.1643,0
88,BG,F,15.92,0.1361,1.0546,0
54,BG,F,16.17,1.1794,-1.5425,1
54,BG,M,15.75,-1.228,1.3424,0
68,BG,F,16.17,0.2988,2.0025,0
57,BG,M,16,1.2674,0.7459,0
65,BG,F,15.92,-1.228,-1.0545,0
78,BG,F,15.92,-1.228,0.7372,0
84,BG,F,15.5,-1.228,0.0275,0
75,BG,M,15.75,0.2988,0.4289,1
75,BG,F,15.92,0.9615,0.5537,0
82,BG,F,16,-1.228,1.0069,0
77,BG,F,16.08,-1.228,-1.9456,0
57,BG,F,16,0.2988,0.8192,1
77,BG,F,15.58,-1.228,0.4023,0
89,BG,M,15.58,0.2988,1.3612,0
48,BG,F,15.58,1.1453,-0.181,1
71,BG,F,16.08,0.2988,0.092,0
77,BG,M,15.75,-1.228,1.9177,0
64,BG,F,15.33,-1.228,0.8129,0
64,BG,F,15.5,-1.228,1.0519,0
72,BG,F,16.25,-1.228,-0.5914,0
73,BG,M,16.17,-0.1325,-0.1268,0
65,BG,F,15.75,1.3582,1.1844,0
62,BG,F,16,-1.228,1.2904,0
80,BG,F,15.67,0.5504,0.8302,0
96,BG,M,15.42,-1.228,0.9325,0
69,BG,F,15.75,-1.228,-0.4609,0
69,BG,F,16.17,1.2048,-0.5248,0
77,BG,M,15.75,0.2988,0.0301,0
92,BG,M,15.33,-1.228,1.0632,0
94,BG,M,16,-0.1325,-2.5675,0
54,BG,F,15.92,-1.228,0.1825,0
59,BG,F,15.33,-1.228,0.9004,0
57,BG,M,15.5,0.7179,0.0119,0
74,BG,F,15.33,-1.228,0.0398,0
75,BG,F,15.83,-1.228,1.0898,0
43,BG,M,15.75,2.2982,0.8934,0
78,BG,F,16.08,-1.228,-0.3401,0
76,BG,M,16,-0.267,1.0151,0
65,BG,F,16.08,-1.228,-1.1102,0
51,BG,M,16,1.3473,0.6628,0
86,BG,F,15.5,-1.228,0.9046,0
72,BG,F,15.92,-1.228,-0.2117,0
62,BG,F,16.17,0.7935,0.9062,0
73,BG,F,15.83,0.1924,-0.2931,0
53,BG,F,15.92,-1.228,-0.3782,0
65,BG,F,16,-1.228,0.8862,0
77,BG,F,15.5,-0.391,1.2899,0
70,BG,F,16.25,-0.391,0.1831,0
48,BG,F,16.08,-0.391,0.8452,0
73,BG,M,15.33,0.6616,0.7981,0
84,BG,M,16,1.769,1.6313,0
82,BG,F,15.67,-1.228,0.787,0
88,BG,M,15.75,1.025,0.9094,1
73,BG,M,16.08,0.6616,-0.041,0
70,BG,F,16.17,-1.228,0.3511,0
70,BG,F,15.58,0.6302,-0.955,0
91,BG,M,15.5,0.2988,0.253,0
59,BG,M,15.92,0.9031,0.2327,0
78,BG,M,16.08,2.0846,0.1267,0
87,BG,M,16.08,-1.228,0.4493,0
78,BG,F,15.58,-1.228,1.1653,1
63,BG,F,16.08,-0.391,0.7516,0
29,BG,F,16.08,1.1736,0.1702,0
58,BG,F,15.5,0.2988,0.5692,0
74,BG,M,15.5,-1.228,0.6382,0
66,BG,M,15.5,1.2251,-0.1653,0
80,BG,M,16.25,1.0366,0.7083,0
76,BG,M,16.08,0.9271,0.935,1
55,BG,F,15.5,0.7296,1.3086,1
68,BG,F,15.92,-1.228,0.687,0
72,BG,F,16,-1.228,1.3336,0
89,BG,F,15.92,-1.228,0.2179,0
80,BG,F,16.17,-1.228,1.2417,0
52,BG,F,15.83,-1.228,0.7295,0
76,BG,M,15.92,-1.228,-0.8989,0
45,BG,M,15.83,0.3631,0.8153,0
87,BG,M,15.58,0.8598,1.0008,0
64,BG,F,16.17,-1.228,-0.1469,0
69,BG,M,15.67,0.2988,-1.1109,0
81,BG,F,15.5,-1.228,-0.4047,1
82,BG,F,15.83,-1.228,0.7425,0
75,BG,F,15.83,-0.391,-0.5611,0
74,BG,F,15.67,-0.391,1.1617,0
52,BG,F,15.67,0.9099,-0.7103,0
85,BG,M,15.58,-0.1325,1.325,0
68,BG,F,15.5,0.2988,-0.3901,0
73,BG,F,15.92,-0.267,1.9117,0
86,BG,M,15.5,0.843,0.6545,0
71,BG,F,15.58,0.0959,0.3243,0
88,BG,M,16,1.5093,0.6733,0
84,BG,M,16.25,-1.228,-0.1954,1
66,BG,F,16.17,-1.228,0.4812,0
87,BG,F,15.75,0.2121,1.4045,1
69,BG,M,16,-0.1325,0.8804,0
53,BG,F,16.17,0.6017,-0.2062,0
63,BG,F,15.58,1.176,0.805,0
58,BG,F,15.92,0.9797,0.385,0
56,BG,F,16.08,0.0102,1.8885,1
61,BG,F,15.75,0.1361,-0.2899,0
59,BG,F,15.5,0.7935,0.9585,0
76,BG,F,15.67,-1.228,1.1242,0
88,BG,M,15.5,-1.228,1.6333,1
86,BG,M,15.33,-1.228,-0.0276,0
70,BG,F,16.25,-1.228,0.7061,0
78,BG,F,15.58,0.1751,1.5041,0
65,BG,F,15.5,-1.228,1.1746,0
73,BG,F,15.75,-1.228,1.1091,0
76,BG,F,15.5,-1.228,-0.9995,0
50,BG,F,15.67,-1.228,0.2969,0
71,BG,F,15.58,-0.1325,1.0346,0
61,BG,F,16.08,-1.228,-0.7126,0
68,BG,F,15.58,-1.228,0.8344,0
62,BG,M,15.42,-1.228,0.0293,0
41,BG,F,16.08,0.9717,0.4946,0
89,BG,M,15.75,1.2956,1.3889,0
66,BG,F,15.75,-1.228,0.5819,0
70,BG,M,15.42,1.0526,-0.3291,0
80,BG,M,15.92,-1.228,1.0922,0
62,BG,F,15.75,-1.228,0.158,0
54,BG,F,15.58,1.0084,1.1331,0
62,BG,F,15.83,-1.228,1.013,0
67,BG,M,16,1.4965,1.4522,0
96,BG,F,15.83,-1.228,1.2415,0
68,BG,F,15.5,-1.228,-0.4566,0
78,BG,F,16,1.0845,0.4159,0
62,BG,M,15.92,-1.228,0.4092,0
71,BG,M,15.92,-0.391,1.4328,0
75,BG,M,16,-1.228,0.3198,0
89,BG,M,16.08,0.6616,0.0734,0
84,BG,F,15.83,0.3952,1.054,0
82,BG,F,16.08,-1.228,0.923,0
65,BG,F,16,0.379,-0.778,0
69,BG,F,15.42,1.2499,0.5988,0
57,BG,F,16.08,-1.228,0.8826,0
46,BG,F,15.83,0.6364,1.1569,0
50,BG,M,15.92,-1.228,1.0744,0
79,BG,M,15.5,-1.228,1.1943,0
85,BG,M,16.17,-0.267,0.8526,0
78,BG,F,16.08,-1.228,0.1813,1
61,BG,F,15.75,-1.228,0.0813,0
87,BG,F,15.83,-1.228,0.3272,0
65,BG,F,15.5,1.3698,-1.5286,0
50,BG,F,15.75,-0.391,0.1699,0
99,BG,M,16,-0.1325,0.0872,0
58,BG,M,16.08,0.2289,1.4926,0
75,BG,F,15.58,-0.4588,0.854,0
73,BG,F,16.25,-1.228,0.2405,0
65,BG,M,15.33,0.5504,-1.1409,1
52,BG,F,15.92,-1.228,0.364,0
74,BG,F,15.67,-1.228,1.0559,0
83,BG,F,16.25,-1.228,1.3921,1
87,BG,F,15.67,0.9364,-1.2292,0
48,BG,M,15.67,1.8795,-1.4053,0
85,BG,M,15.75,0.7179,1.0785,0
79,BG,F,15.75,0.1924,-1.7601,0
82,BG,M,16,0.2988,1.2098,0
52,BG,M,16.17,0.9271,0.2551,0
63,BG,F,15.83,-1.228,-0.3614,0
52,BG,F,16.25,-1.228,-0.5255,0
53,BG,F,15.5,-1.228,1.1413,0
95,BG,F,15.67,-0.267,0.6584,0
72,BG,F,15.75,0.263,1.5588,0
89,BG,M,16.08,1.242,-0.1867,0
64,BG,F,16,1.0126,0.0983,0
78,BG,M,15.67,-1.228,-0.002,0
55,BG,F,16,0.5238,0.8832,0
65,BG,F,16.25,1.2826,0.5669,0
76,BG,F,15.5,0.6015,-0.68,1
57,BG,F,15.83,0.2988,-1.2549,1
73,BG,F,15.42,0.1924,0.4661,0
64,BG,M,15.58,0.6616,0.6457,0
71,BG,F,15.83,-0.267,0.6403,0
65,BG,F,15.75,0.2988,0.9509,0
72,BG,F,15.67,-0.267,0.0954,0
66,BG,F,15.5,2.0836,-0.5301,1
50,BG,M,15.42,1.0931,1.0135,0
52,BG,F,16.17,-1.228,0.8235,0
73,BG,F,15.67,-1.228,0.8893,0
64,BG,F,15.92,-0.267,0.7278,0
95,BG,F,16.25,-0.1325,1.5633,0
79,BG,F,15.67,-1.228,1.52,0
80,BG,M,16.17,-1.228,0.5387,0
81,BG,M,15.75,0.9271,0.4889,1
83,BG,M,15.33,0.379,-1.7286,0
57,BG,F,15.75,-1.228,-0.8842,0
43,BG,F,15.67,0.8786,1.4402,0
85,BG,F,16,-1.228,-1.2875,0
67,BG,M,15.5,-1.228,0.4031,0
93,BG,M,16.17,0.2939,1.3553,0
75,BG,M,15.5,0.9078,0.9131,0
72,BG,M,15.83,0.9271,1.2063,0
90,BG,M,15.67,1.2956,0.8879,0
76,BG,F,16,0.2988,0.7105,0
76,BG,F,15.67,-0.2016,1.432,0
46,BG,F,15.42,-1.228,0.0938,0
38,BG,F,15.58,-0.1325,-0.0704,0
82,BG,F,16.17,-1.228,0.3068,0
71,BG,F,15.92,-1.228,0.9094,0
90,BG,F,15.83,1.1386,-0.1283,0
73,BG,F,16.08,-0.267,1.8355,0
71,BG,F,15.5,-1.228,0.2252,0
72,BG,M,16.25,-1.228,-0.3474,0
96,BG,M,16.17,-1.228,0.8997,0
87,BG,F,15.58,1.3851,1.1776,0
87,BG,M,15.75,-0.267,1.2008,0
44,BG,F,16.17,-1.228,-1.8073,0
88,BG,F,15.75,-0.267,0.9786,0
83,BG,M,16.08,0.2538,0.7473,0
50,BG,F,15.92,0.5767,0.9182,0
64,BG,F,15.42,0.5381,-0.2685,0
79,BG,F,15.5,-0.267,0.0254,0
68,BG,M,15.33,-0.1325,1.0727,0
86,BG,M,16.25,-1.228,0.7141,0
68,BG,M,15.5,1.5079,0.0873,0
82,BG,F,15.42,-0.267,0.5415,0
76,BG,F,15.42,0.2988,0.0714,0
65,BG,M,15.42,-1.228,0.512,1
57,BG,F,15.67,-0.267,0.9622,1
67,BG,M,15.5,-1.228,0.9562,0
35,BH,F,15.42,1.8742,0.6723,1
43,BH,F,16.25,0.2121,-0.2972,0
32,BH,F,15.92,-0.391,-0.3931,0
39,BH,M,15.75,1.4378,0.6348,0
18,BH,F,15.75,1.6972,-0.5602,0
76,BH,M,15.58,0.9959,-0.2977,0
36,BH,F,16.08,-1.228,-1.1402,0
55,BH,M,16,-1.228,0.3343,0
33,BH,F,15.33,-0.267,-1.1874,0
48,BH,M,16.08,0.3367,-1.2121,0
25,BH,F,16.08,0.8565,-0.4935,0
72,BH,F,15.42,-0.3175,-0.0668,0
30,BH,F,16.17,-1.228,-0.6417,0
30,BH,M,15.42,0.5805,-0.4906,0
19,BH,M,16.25,1.2462,0.5039,1
19,BH,F,16.17,-1.228,0.6314,0
68,BH,M,16.25,-0.1325,-0.4328,0
71,BH,M,15.5,-1.228,1.0458,0
54,BH,M,16.25,1.2668,-0.9178,0
75,BH,F,15.83,-1.228,0.8678,0
44,BH,F,15.5,0.7179,0.7712,0
55,BH,M,16.25,-0.1325,-0.5682,0
42,BH,F,15.33,0.5381,-1.0011,0
57,BH,M,15.33,-0.1325,-0.5274,0
56,BH,M,15.92,-1.228,0.7423,1
84,BH,M,15.67,0.1924,-0.3078,0
22,BH,F,15.83,0.8334,-1.9867,0
45,BH,F,15.58,1.0084,1.4066,1
28,BH,F,16.17,-1.228,-1.7564,0
33,BH,M,15.67,-1.228,-2.0771,0
57,BH,M,15.67,1.271,-0.763,0
71,BH,F,15.42,0.1361,0.6036,0
43,BH,F,16.17,0.8222,-0.7245,1
60,BH,M,15.33,1.5204,-0.0213,0
54,BH,F,16.17,-1.228,-1.4069,0
62,BH,F,15.92,-1.228,-0.4403,0
72,BH,F,15.75,0.7511,-0.3988,0
46,BH,F,15.75,-0.5544,-1.2319,0
44,BH,M,15.83,-1.228,-0.3897,0
45,BH,M,16.08,-0.1325,-1.0439,0
80,BH,F,15.42,-1.228,1.289,0
66,BH,M,15.42,-1.228,-0.2582,0
20,BH,M,15.58,1.4527,-1.2977,1
52,BH,M,16.25,0.6592,0.7227,0
40,BH,M,16.25,1.5099,0.002,0
50,BH,M,15.33,1.1469,-0.4104,0
56,BH,M,15.58,0.6769,0.3481,1
53,BH,M,16.08,-1.228,-0.7145,0
39,BH,M,16,-0.1325,-0.4396,0
42,BH,M,16.17,0.379,0.3131,0
55,BH,F,15.67,-1.228,-1.1346,0
33,BH,F,15.83,-1.228,0.2971,0
33,BH,M,15.83,-1.228,0.4912,0
30,BH,M,16.17,1.3517,-0.9459,0
